Date,Inflation
2012-04-30,0.531540157871349
2012-05-31,0.03926077503556
2012-06-30,-0.0366953058830012
2012-07-31,0.0903588612568951
2012-08-31,0.508401059841231
2012-09-30,0.542706494983504
2012-10-31,-0.163323292399981
2012-11-30,-0.137468673524668
2012-12-31,0.258775005035199
2013-01-31,0.115417675695559
2013-02-28,-0.0899999999999897
2013-03-31,0.908826029924648
2013-04-30,0.252386434513867
2013-05-31,0.193585595743532
2013-06-30,0.261797703601153
2013-07-31,0.548478702276045
2013-08-31,0.54290503863184
2013-09-30,0.108780375955996
2013-10-31,0.0382722950763035
2013-11-30,-0.218243304450852
2013-12-31,0.165817500674368
2014-01-31,0.316846515378193
2014-02-28,0.60083869624388
2014-03-31,0.518558879929413
2014-04-30,0.393222043698289
2014-05-31,0.225030490782512
2014-06-30,0.159177501068276
2014-07-31,0.433312575620032
2014-08-31,-0.0856196342018747
2014-09-30,0.160502508704002
2014-10-31,0.378858336021168
2014-11-30,-0.149460647587778
2014-12-31,0.228891578078382
2015-01-31,0.170295685735701
2015-02-28,0.30346893023652
2015-03-31,0.764664131404038
2015-04-30,0.390506491415774
2015-05-31,0.564365427803757
2015-06-30,0.332341348473706
2015-07-31,0.450786388967827
2015-08-31,0.377226121085694
2015-09-30,0.0275381794493309
2015-10-31,0.142799384312569
2015-11-30,0.344071735952856
2015-12-31,0.445721499061671
2016-01-31,0.37252021115541
2016-02-29,0.174091242706681
2016-03-31,0.598118099213
2016-04-30,0.0114065609758854
2016-05-31,0.209563738332199
2016-06-30,0.139508528737671
2016-07-31,0.081747041914584
2016-08-31,0.358285853821853
2016-09-30,0.206464092392192
2016-10-31,0.413354520523768
2016-11-30,0.290064059118052
2016-12-31,0.33419524609934
2017-01-31,0.237843060107308
2017-02-28,0.323171371975582
2017-03-31,1.30455818519093
2017-04-30,-0.258053478882145
2017-05-31,-0.423337988013419
2017-06-30,-0.159198769026384
2017-07-31,0.198285823750627
2017-08-31,0.672225629676554
2017-09-30,-0.0157699757397503
2017-10-31,-0.469245219484567
2017-11-30,-0.197237337488294
2017-12-31,0.156851858043552
2018-01-31,0.127417107488591
2018-02-28,0.250220520720826
2018-03-31,0.487124356837782
2018-04-30,-0.137073083858309
2018-05-31,0.0184551804113629
2018-06-30,0.334058214668909
2018-07-31,0.382785985925354
2018-08-31,0.131767259402052
2018-09-30,0.191681610790045
2018-10-31,0.0816835303769421
2018-11-30,0.122438003210824
2018-12-31,0.181777270585084
2019-01-31,0.0653322898985492
2019-02-28,0.126761453780625
2019-03-31,0.727552259105356
2019-04-30,0.200080537447719
2019-05-31,0.14761382269664
2019-06-30,-0.0862718704256484
2019-07-31,0.203336703292959
2019-08-31,0.0609772736582818
2019-09-30,0.0063829985801787
2019-10-31,0.110725430948253
2019-11-30,0.108910232526761
2019-12-31,0.214521161156722
2020-01-31,0.0538080667322616
2020-02-29,0.142172034360178
2020-03-31,0.645999987966259
2020-04-30,0.104582684852522
2020-05-31,0.204153570879042
2020-06-30,-0.266096854987984
2020-07-31,0.462688397344215
2020-08-31,-0.110238965197723
2020-09-30,0.136353971354613
2020-10-31,0.0167755516523417
2020-11-30,0.520479581391504
2020-12-31,0.0487327395330378
2021-01-31,0.742901704166242
2021-02-28,-0.125265562868538
2021-03-31,0.839468767410369
2021-04-30,-0.104691802721501
2021-05-31,0.266557522263624
2021-06-30,0.51967163414861
2021-07-31,1.00753906510749
2021-08-31,0.98493531236659
2021-09-30,0.40042251687241
2021-10-31,0.58366506925955
2021-11-30,0.358183580426998
2021-12-31,0.782835268325123
2022-01-31,0.0372679999999974
2022-02-28,0.311455926605271
2022-03-31,1.48265988924236
2022-04-30,0.961893177341858
2022-05-31,0.384024966018986
2022-06-30,1.19062710636316
2022-07-31,0.940891085039107
2022-08-31,0.666542107665968
2022-09-30,0.522557852684368
2022-10-31,0.347652348101841
2022-11-30,0.517639656505263
2022-12-31,0.793924170395989
2023-01-31,0.226446521871514
2023-02-28,0.29452251053137
2023-03-31,1.25348677152025
2023-04-30,0.556251880069387
2023-05-31,0.31786146413237
2023-06-30,-0.152769746155551
2023-07-31,0.391066276983018
2023-08-31,0.376132603479856
2023-09-30,0.0164026333286269
2023-10-31,-0.322447443370826
2023-11-30,-0.163060842314584
2023-12-31,0.405777961086682
2024-01-31,0.0192113272793558
2024-02-29,0.557510800936321
2024-03-31,1.00938516188575
2024-04-30,-0.0516715997229469
2024-05-31,-0.0907064485030323
2024-06-30,0.121741927959431
2024-07-31,0.236268738691571
2024-08-31,0.284170528141876
2024-09-30,-0.237560474773851
2024-10-31,-0.0931035230159262
2024-11-30,0.0941530377317251
2024-12-31,0.105667996950954
2025-01-31,-0.0933179134509413
2025-02-28,0.188012094871704
2025-03-31,0.810159321766145
2025-04-30,0.31806633832046
2025-05-31,-0.0564746187563057
2025-06-30,0.128679643778829
2025-07-31,0.231431002364371
2025-08-31,-0.29025398690341
2025-09-30,0.0111517897177685
2025-10-31,-0.0996274056654658
2025-11-30,0.110781919406383
2025-12-31,0.244108583947482
